N,best_real_cost,optimized_cost,success,label,error
5,0.003352916813666286,0.001479132555971285,True,1430,
3,0.012315026194546342,0.010552449757962353,True,1431,
5,0.0037931850438656075,0.0010984984570519315,True,1432,
6,0.00020840108684335755,0.00017111852652568023,True,1433,
3,0.023336875361266787,0.005541631605497155,True,1434,
3,6.153480356968902e-05,6.123744240159341e-05,True,1435,
3,7.516974264888377e-07,5.221684086936896e-07,True,1436,
7,0.00011672107669385179,0.00011350701784864586,True,1437,
2,1.075011559384435e-05,1.3443988070285948e-06,True,1438,
9,0.0012947080515777292,0.0012889886915866391,True,1439,
6,0.00018974628920891267,0.00010752606297858337,True,1440,
3,0.013418850815283339,0.0036935641193951954,True,1441,
8,0.04224628159140233,0.03473596120456022,True,1442,
3,0.00022842272231235602,5.697179816151544e-05,True,1443,
3,0.000203457973784688,5.586746184931345e-05,True,1444,
6,0.015168557328045515,0.006511222316747668,True,1445,
10,0.0001321587293738795,0.0001244684186018032,True,1446,
2,0.010045440962070619,0.0012567559301113757,True,1447,
3,0.015909231386879684,0.0029643963110963074,True,1448,
2,0.09296894408015886,0.01162589287585331,True,1449,
11,0.02996120881521799,0.02869587286205282,True,1450,
2,0.04670794342797644,0.005840387969095745,True,1451,
4,0.0027414052627190125,0.00034866351730210716,True,1452,
5,0.008302581971375783,0.0031343031626897694,True,1453,
3,0.0011576219200872637,0.0003784970718033304,True,1454,
4,0.003295052029257318,0.002093368141452057,True,1455,
8,0.008573279285987216,0.00855816518573595,True,1456,
3,6.165364834896871e-05,3.804955296685696e-05,True,1457,
8,0.003154061259201677,0.0021496645756894374,True,1458,
8,0.005630031817452707,0.005620097817187861,True,1459,
4,2.6988865085509703e-07,2.1627903009401042e-07,True,1460,
8,4.727657490172861e-06,4.041535643550313e-06,True,1461,
4,2.3445503255799587e-07,9.949346688221744e-08,True,1462,
3,8.60072878235338e-07,4.966229492075622e-07,True,1463,
7,2.3244885654796746e-06,1.60601721419508e-06,True,1464,
4,2.6772101583451212e-05,1.2023063917505107e-05,True,1465,
3,0.003885806246045775,0.00207980701449501,True,1466,
3,0.00035282098646094207,0.00035217670647128804,True,1467,
2,0.018085813419645158,0.0022641238173462296,True,1468,
5,0.035606101803227166,0.025280599380219988,True,1469,
6,0.002205525641289633,0.0019292706827960867,True,1470,
7,3.099051919768848e-05,2.6223705721225052e-05,True,1471,
4,0.0007538395454362508,0.0007252427805746133,True,1472,
5,9.387549883060831e-06,8.991695260528182e-06,True,1473,
3,9.079890869009187e-07,4.3731816782053344e-07,True,1474,
5,0.0028868774758934383,0.0012557004176127493,True,1475,
8,0.010853210341259936,0.00551878283311963,True,1476,
2,0.017030972998488825,0.0021290618209993837,True,1477,
8,0.004286029233353918,0.0022097763006431468,True,1478,
12,0.03159093537945531,0.030533960676165886,True,1479,
12,0.05835758646986558,0.03666309699592908,True,1480,
10,2.757480658708412e-05,2.73776912768229e-05,True,1481,
2,0.0009672164229121674,0.00012095352524555018,True,1482,
7,0.00014857212538028282,0.00014630517984229083,True,1483,
10,0.8866140456862069,0.8170795460955272,True,1484,
6,0.003180924378028341,0.0024205023627792374,True,1485,
2,0.0021233849404573442,0.0002655392584661666,True,1486,
13,7.305831594376048e-05,7.266742856785063e-05,True,1487,
3,0.006034105760243575,0.001736478908966917,True,1488,
3,0.0003308742852225916,0.00010391563193518446,True,1489,
6,9.210088718611619e-08,4.734448816824692e-08,True,1490,
6,7.044982946885777e-07,6.361413251947106e-07,True,1491,
2,5.484299158922696e-06,6.856865012976545e-07,True,1492,
2,0.001085513498775854,0.00013581296346878503,True,1493,
5,0.00038872425954884483,0.00036360494212690856,True,1494,
5,1.5027180071861089e-05,1.4516543251815973e-05,True,1495,
3,2.1155016313245957e-06,3.805088763548801e-07,True,1496,
12,0.005629620385523437,0.0038884477908408595,True,1497,
8,1.590950234092531e-05,1.4799896081500232e-05,True,1498,
5,9.711519897406506e-07,6.251402041074052e-07,True,1499,
4,2.270064475764736e-06,1.5016610761819823e-06,True,1500,
4,1.2946921940295036e-05,8.496523903669856e-06,True,1501,
3,8.918309247569543e-07,5.146136748218874e-07,True,1502,
2,0.007542622962332176,0.0009429658798854616,True,1503,
3,7.277966406758693e-07,4.5259554287058003e-07,True,1504,
4,1.1641194018272458e-06,1.095334122198523e-06,True,1505,
6,0.04531563991949402,0.026802646082879463,True,1506,
4,1.0650441432597063e-05,9.720544227822855e-06,True,1507,
2,0.00039299632716784485,4.9135633394485356e-05,True,1508,
4,5.4059867328245356e-05,5.2253498220621e-05,True,1509,
6,0.02102077283856105,0.018420598090184735,True,1510,
4,1.5792682610254336e-05,8.100408986512097e-06,True,1511,
7,0.0005411706018458221,0.0004632013608972729,True,1512,
4,0.00044816266054506764,0.0004459491801411646,True,1513,
3,0.004821461092250356,0.000871874691702503,True,1514,
6,0.015849724162783765,0.010517318754709572,True,1515,
5,7.714687175775424e-05,2.9737561208018933e-05,True,1516,
4,1.0512453020530914e-05,2.252171778598976e-06,True,1517,
4,6.615365878563007e-06,1.819156784974857e-06,True,1518,
3,7.742237388932347e-06,6.0799413651897185e-06,True,1519,
3,0.0004078626631611667,7.685917658421592e-05,True,1520,
4,0.0030228382562944404,0.0006996709378685074,True,1521,
4,0.00019076914395837596,0.0001186732424892138,True,1522,
8,0.014285411023568943,0.004679111223022475,True,1523,
10,0.0001012917484783608,9.152459871259277e-05,True,1524,
2,1.4287935576404513e-05,1.7865412766699948e-06,True,1525,
2,1.2026654297231044e-06,1.5057152391431349e-07,True,1526,
3,9.982291731993772e-08,9.154736091586945e-08,True,1527,
5,2.2199262330615654e-05,1.7630044513822653e-05,True,1528,
9,0.011671787199851258,0.011085541324863822,True,1529,
3,1.468954014552914e-05,1.2850846282434164e-05,True,1530,
3,2.005482305295716e-07,1.5895740385882192e-07,True,1531,
4,5.061395962553041e-05,1.8069707290204503e-05,True,1532,
7,0.00738515034303673,0.004652547769112535,True,1533,
7,0.00011033058578072403,0.0001083838347175249,True,1534,
4,3.275575061130314e-05,1.2451590059489237e-05,True,1535,
5,5.428928428007474e-06,5.084270384362999e-06,True,1536,
6,7.225299823888465e-06,7.077478146861136e-06,True,1537,
3,0.00029318829939350505,5.444393542309276e-05,True,1538,
6,0.0066243386672664535,0.0030368498262104567,True,1539,
5,0.13759529399581796,0.12223435018553078,True,1540,
3,0.004910492215614537,0.001053966020098564,True,1541,
3,1.1621205732150629e-07,2.792576482741578e-08,True,1542,
3,4.095600026621279e-06,1.4856162287568612e-06,True,1543,
4,0.008939606495331149,0.0030742867599780517,True,1544,
3,0.005754073021726148,0.001887348807285795,True,1545,
4,0.002111342371733861,0.0006764858892323783,True,1546,
2,1.8896797585850595e-07,2.3829861618263874e-08,True,1547,
3,6.149452877417229e-08,2.2566812200666948e-08,True,1548,
11,6.074899214494881e-06,5.457793258142146e-06,True,1549,
10,0.0009147889826960739,0.0008850196568003805,True,1550,
4,3.103887224233946e-05,2.087420155435455e-05,True,1551,
5,0.00036059695251692945,0.00015604705948163186,True,1552,
4,0.0009216043578549182,0.0008284457750125805,True,1553,
3,0.0010150101519643242,0.0005120520326842935,True,1554,
4,0.0006267371889576409,0.00021550985370002242,True,1555,
3,7.688001947597124e-07,4.2573123491821957e-07,True,1556,
5,4.444516701530886e-06,3.698789514455047e-06,True,1557,
10,0.006037121172001771,0.00574778036450168,True,1558,
4,1.2501535911335816e-05,9.524786164296576e-06,True,1559,
3,2.7628348966093134e-09,1.0262718078102298e-09,True,1560,
3,2.295398251726537e-08,1.094013365160662e-08,True,1561,
11,3.479495095863999e-05,3.334942072192574e-05,True,1562,
6,9.827003008969309e-05,5.493941887375168e-05,True,1563,
4,0.00011092383545844279,2.5700852486411352e-05,True,1564,
9,0.06736716921426487,0.0404247943316947,True,1565,
3,0.0007599300853268023,0.00020095904140725817,True,1566,
9,0.00031748229870616636,0.0003060799204327475,True,1567,
6,0.01987924925850236,0.012931284892701128,True,1568,
4,9.168630049500887e-07,6.792231525949016e-07,True,1569,
6,1.2651358553542803e-06,9.61991629024709e-07,True,1570,
3,6.542272002153077e-07,1.6823055587459492e-07,True,1571,
4,0.0009948876848876673,0.00037412084700056,True,1572,
2,0.013118448256694984,0.0016789373931291535,True,1573,
3,1.5094858987577558e-07,1.158829408621434e-07,True,1574,
3,4.587216915303733e-06,3.530439465223387e-06,True,1575,
6,0.0002980278856280393,0.0002961862439310816,True,1576,
4,4.5639516182864414e-06,4.307788665422203e-06,True,1577,
4,1.1939104552322128e-06,4.3754112580074163e-07,True,1578,
3,0.00011429358823916392,2.8269830478580375e-05,True,1579,
3,7.436314186219768e-06,5.833629283012708e-06,True,1580,
3,4.930672932841298e-06,3.945988292976332e-06,True,1581,
3,3.876369859814058e-07,3.023790149145078e-07,True,1582,
8,0.009938543865007777,0.008150681510645788,True,1583,
7,0.04316689623469435,0.032028471010637424,True,1584,
5,9.903498466152811e-06,9.81955664469089e-06,True,1585,
3,8.406272242144253e-08,7.29219956324538e-08,True,1586,
4,0.0002750669029753088,9.464112477910449e-05,True,1587,
5,4.501953339906618e-05,2.3932661556705102e-05,True,1588,
6,0.0007308879318804754,0.0005867840358481858,True,1589,
4,4.344438572718984e-05,4.1122029590395594e-05,True,1590,
4,0.0009576550766733714,0.0009517824456500613,True,1591,
3,0.00014753657322797727,3.827738443923063e-05,True,1592,
6,0.004303267725093186,0.0025027424327287375,True,1593,
2,2.806487490293529e-07,3.5238120012669495e-08,True,1594,
4,3.9946868609897184e-07,3.201471696484092e-07,True,1595,
3,7.320732297650674e-08,2.3306007265649324e-08,True,1596,
4,7.733957875090832e-09,3.739182295255047e-09,True,1597,
2,7.538313182656787e-10,7.538161331351999e-10,True,1598,
14,0.00015030267402365907,9.985701400579796e-05,True,1599,
9,0.004027339499066772,0.0035148272295173616,True,1600,
6,0.0007947850879839119,0.0003665403392710415,True,1601,
3,1.8862229105514352e-08,5.3744278042187565e-09,True,1602,
6,0.012663406754032496,0.00856974997904308,True,1603,
5,2.76308924307518e-07,2.3063513398937988e-07,True,1604,
3,8.9882807145212e-07,8.221140676417758e-07,True,1605,
9,0.0017159199034017605,0.001688655067741659,True,1606,
3,7.603428226426754e-07,3.437993496817132e-07,True,1607,
6,1.1124875327964217e-06,8.08957459580675e-07,True,1608,
4,2.2082165192396442e-07,1.79882238083938e-07,True,1609,
3,0.00014201512911869444,9.832685662080735e-05,True,1610,
8,7.356309935363476e-05,7.3249596008306e-05,True,1611,
5,2.4878897711999133e-05,1.817325276182582e-05,True,1612,
4,1.3429288643508864e-05,1.3054775639785317e-05,True,1613,
4,2.1465663867356638e-05,6.876064223767378e-06,True,1614,
5,0.003760088873050462,0.0015013804321316747,True,1615,
5,3.3822765478379674e-05,1.4809820383452601e-05,True,1616,
3,5.683183369588829e-05,1.4812130501581548e-05,True,1617,
6,0.01164424612839858,0.008500401840058949,True,1618,
3,0.0045123161857981734,0.0018241018362070713,True,1619,
12,0.027655537768390356,0.02149774307196989,True,1620,
4,0.00011824668571513529,5.873968998572673e-05,True,1621,
4,0.004785973632722137,0.0012194573288461237,True,1622,
5,1.4319862072458431e-06,1.3242130472549554e-06,True,1623,
8,4.831865871393102e-06,4.42207786854673e-06,True,1624,
5,3.6007409245694356e-06,2.8705244648726325e-06,True,1625,
10,0.0005917912694069895,0.0004273261890204002,True,1626,
4,4.899209024044193e-09,3.780050042251125e-09,True,1627,
4,0.001352072178283693,0.0011207426180672496,True,1628,
4,0.0004093435761296019,0.00014006729907754952,True,1629,
6,0.0003007056572572551,0.00011910132558527991,True,1630,
5,1.1921572211350083e-06,9.615190768150877e-07,True,1631,
4,3.5768202422481723e-06,3.129085515655308e-06,True,1632,
2,0.050502411835551216,0.006312878964735121,True,1633,
2,0.01714685404817666,0.002143757614258805,True,1634,
8,0.00720900426229931,0.0052701111248229515,True,1635,
3,1.0752394724871449e-06,5.881182003187263e-07,True,1636,
3,5.476962305881559e-05,1.2767762631875121e-05,True,1637,
6,9.382990405999145e-07,9.094128196494596e-07,True,1638,
3,9.914481374689745e-05,1.8360516712408267e-05,True,1639,
4,0.0007675052914425576,0.000265555141660058,True,1640,
6,0.00029774880978715223,0.00025178962059555925,True,1641,
5,3.5195057217982554e-05,3.397575180348004e-05,True,1642,
7,3.39263213494706e-05,3.2136395500735676e-05,True,1643,
7,1.6697794862004556e-06,1.562331819639607e-06,True,1644,
4,5.620655066243577e-06,3.6879829247352635e-06,True,1645,
3,1.144313673130707e-05,8.224225727187738e-06,True,1646,
9,0.0008834509461943083,0.000871074658156096,True,1647,
3,8.650375910315772e-06,5.218748137264776e-06,True,1648,
7,2.7430737752575864e-08,1.278063506201106e-08,True,1649,
4,2.354341980323458e-08,1.7616675823747496e-08,True,1650,
6,0.012743734278153203,0.009373494028689984,True,1651,
8,0.0007013315581438506,0.0006740257874929189,True,1652,
5,4.5879081918655403e-07,2.5450333049482264e-07,True,1653,
6,1.0665458998929072e-06,1.0305491720872016e-06,True,1654,
4,1.1293540804737087e-07,1.1043298551280257e-07,True,1655,
3,1.2852963201259328e-07,6.045537455376075e-08,True,1656,
6,2.5318276361207614e-06,2.0811879116547344e-06,True,1657,
5,6.621303260491311e-07,5.926528423961308e-07,True,1658,
3,8.489588010897542e-07,6.292249236453138e-07,True,1659,
20,0.0008676963550588078,0.0008104898208225731,True,1660,
3,1.4715361089185995e-07,3.310966128563782e-08,True,1661,
4,4.136944630909956e-06,4.0930648141767015e-06,True,1662,
2,4.814541392406425e-06,6.019412974702129e-07,True,1663,
3,6.969667092877261e-07,3.891318645903654e-07,True,1664,
3,5.141448683290979e-06,5.0221201805664055e-06,True,1665,
6,0.000169585016598363,9.955702673620564e-05,True,1666,
13,0.00770370371586406,0.007619026315342359,True,1667,
5,0.0027862957248431888,0.0018973761183354299,True,1668,
6,4.6070461783734345e-06,4.405798803087455e-06,True,1669,
7,3.805832731080129e-07,2.3895543046853777e-07,True,1670,
4,8.330896102772507e-08,6.690371845919255e-08,True,1671,
7,1.80258217244936e-06,1.7804156306416284e-06,True,1672,
5,3.408228522132211e-06,2.3340606807487165e-06,True,1673,
6,8.103971719980451e-06,7.6206748893368265e-06,True,1674,
4,5.157234922902211e-07,3.6124678767299846e-07,True,1675,
3,3.985344343086743e-06,3.2051811930329798e-06,True,1676,
8,0.0004890975738689609,0.00035537736378877025,True,1677,
3,2.3056132867135704e-05,2.29011121834981e-05,True,1678,
3,5.642569502745789e-09,1.1775844393429412e-09,True,1679,
3,3.1361593249694426e-08,6.4631631958741865e-09,True,1680,
3,0.000701039954827281,0.00015568213881169516,True,1681,
4,0.0011084124867728512,0.0010300848095372123,True,1682,
2,0.002634950635155415,0.000329633510546623,True,1683,
3,4.270020788332845e-05,2.647576409852738e-05,True,1684,
3,2.2424766999327227e-08,1.2559809300982112e-08,True,1685,
4,5.535052909366681e-08,2.1187860477661304e-08,True,1686,
3,5.3401918959739976e-08,2.139797276995328e-08,True,1687,
3,4.666329236530917e-08,1.0823007450998677e-08,True,1688,
8,1.545255274207973e-05,1.1329864511783385e-05,True,1689,
2,0.006481061407408656,0.0008104760334635059,True,1690,
7,0.010567857095513847,0.009433300994927982,True,1691,
5,2.6449364955916837e-06,2.4011212636617677e-06,True,1692,
6,4.028941478858428e-06,3.402354151268948e-06,True,1693,
7,2.1385165780870544e-05,1.6523813012664533e-05,True,1694,
3,2.120493292192934e-07,1.6846694749442744e-07,True,1695,
5,1.934538879551216e-07,1.7536247052597084e-07,True,1696,
5,8.452283823256806e-07,8.009483355835658e-07,True,1697,
7,8.31564109131461e-06,5.83621593796642e-06,True,1698,
7,9.900910403773932e-07,5.31120472792576e-07,True,1699,
7,0.00215750611511284,0.0010649177466852569,True,1700,
3,7.532633501343499e-07,1.6163286999427232e-07,True,1701,
5,6.843689918345825e-07,5.841229855349938e-07,True,1702,
3,3.323909564013061e-09,1.3819050205568857e-09,True,1703,
4,7.624370659059713e-08,2.2113810483398872e-08,True,1704,
8,1.964964013454909e-06,1.8287591862088154e-06,True,1705,
8,1.071228384653018e-05,1.060782705327484e-05,True,1706,
5,4.256496225302414e-05,4.100980797133683e-05,True,1707,
6,2.5697255205952065e-05,2.3992121807362177e-05,True,1708,
2,4.186753215565187e-06,5.235432846510359e-07,True,1709,
2,0.000995738329649871,0.00012451261692754463,True,1710,
4,2.9314325182640388e-05,1.6175802785781634e-05,True,1711,
3,3.922998354765594e-06,1.921601619065437e-06,True,1712,
6,1.0494700912621869e-06,1.0415777969845543e-06,True,1713,
3,1.3658762925779814e-08,4.1372189890114536e-09,True,1714,
4,4.916652566535845e-09,3.857669053054067e-09,True,1715,
7,4.3268051558944885e-05,4.152662698394506e-05,True,1716,
5,5.043671358035933e-06,3.892146730605979e-06,True,1717,
3,4.882765700982023e-06,3.3608024166053172e-06,True,1718,
5,2.995860064520832e-06,2.2631418241162194e-06,True,1719,
7,4.98455767955418e-07,3.306116985867899e-07,True,1720,
8,2.387198325085043e-07,1.6674321134374966e-07,True,1721,
4,1.1910250237840023e-07,6.394665390488535e-08,True,1722,
3,1.4738574055647257e-07,5.462506937972318e-08,True,1723,
9,9.282480646081928e-07,7.697365442067087e-07,True,1724,
5,9.573265958370296e-09,3.3212362015002935e-09,True,1725,
7,1.3891730325845354e-07,1.2379253486858023e-07,True,1726,
3,1.4034910007662948e-07,1.0127061818175478e-07,True,1727,
7,1.6935855469886925e-06,1.3222508522491825e-06,True,1728,
4,1.906268005812845e-05,5.840947605912636e-06,True,1729,
4,2.318921122169788e-05,1.3843755086673435e-05,True,1730,
3,4.498361430556036e-07,4.403723314310821e-07,True,1731,
8,0.0004948302328943196,0.0002714458261960505,True,1732,
4,0.00015157720333432961,0.00014112223888030771,True,1733,
4,1.283449453366654e-05,7.883253141796029e-06,True,1734,
4,4.244968835971089e-05,3.9018226178009066e-05,True,1735,
5,2.6887758715210943e-05,2.1828559344544337e-05,True,1736,
4,0.0001298507416862698,0.00010584202329277155,True,1737,
3,6.453989782864406e-05,3.826606198015446e-05,True,1738,
11,0.001874035616618526,0.0016715179481389822,True,1739,
2,0.0019869876390410292,0.0002483756034844321,True,1740,
3,3.773255025637745e-09,3.5516638310989665e-09,True,1741,
6,4.552367181127001e-05,3.0014026427522562e-05,True,1742,
7,1.228689430773484e-05,1.0966393341047931e-05,True,1743,
4,0.0025573323548060663,0.0011924684803884934,True,1744,
2,,,False,1745,Each lower bound must be strictly less than each upper bound.
5,3.23151662183358e-05,1.7077056423982554e-05,True,1746,
6,1.1453455434859029e-07,7.73640072340064e-08,True,1747,
5,3.6377512833749446e-08,2.4179102064996796e-08,True,1748,
8,1.7263955983698345e-06,1.3690207928063247e-06,True,1749,
3,2.0098781674768134e-08,4.721465381843299e-09,True,1750,
3,3.333356671680343e-06,7.150199534792812e-07,True,1751,
4,2.407390738267122e-06,1.0906727556864312e-06,True,1752,
5,8.044999313780687e-07,5.492164895200926e-07,True,1753,
3,7.409602803373402e-07,2.803288363480019e-07,True,1754,
8,1.6682325299604438e-06,1.5186737228829928e-06,True,1755,
2,3.311506344111591e-06,4.141352681211046e-07,True,1756,
5,4.570282434238572e-05,4.0880608621534506e-05,True,1757,
4,1.8874104687426147e-07,1.5922358345163198e-07,True,1758,
4,2.1618293618508578e-05,1.5446944517861263e-05,True,1759,
3,1.8481027204456957e-05,6.06393904790772e-06,True,1760,
2,3.82542378295896e-05,4.787239632284919e-06,True,1761,
4,2.325895755821681e-05,1.8029634740798103e-05,True,1762,
4,1.4120435473896041e-08,5.334483291904104e-09,True,1763,
7,2.316069188367571e-05,1.8933825439100887e-05,True,1764,
3,1.6667229866907495e-06,4.0999732684395015e-07,True,1765,
3,1.1345640003355428e-05,4.010330671692586e-06,True,1766,
4,4.059519042972889e-07,1.3499494556140995e-07,True,1767,
7,2.504879517204461e-07,2.1201441146075389e-07,True,1768,
2,4.544947541349452e-10,4.544876796044246e-10,True,1769,
4,1.2056676873285469e-09,1.2056648784838602e-09,True,1770,
5,1.56581932322859e-06,1.10047906180797e-06,True,1771,
4,6.362251887487383e-08,4.807964094782977e-08,True,1772,
4,2.871402232586963e-06,2.8144016961654115e-06,True,1773,
8,8.090983625575686e-05,7.974805106585589e-05,True,1774,
2,6.764447545971272e-05,8.457298424650565e-06,True,1775,
3,0.00012036058822384597,6.971671830349944e-05,True,1776,
5,8.455056641800638e-06,6.502430924876689e-06,True,1777,
12,7.221990870385501e-05,7.087617754252665e-05,True,1778,
6,1.8117518177883026e-06,1.7170323125332406e-06,True,1779,
3,2.5789263825247258e-08,5.221084045081814e-09,True,1780,
7,0.00041439317644399823,0.0003997888843673064,True,1781,
8,1.3880151915118019e-05,1.0723077318649064e-05,True,1782,
4,4.7458191992769794e-07,2.433959371440925e-07,True,1783,
7,1.2269613577082674e-05,1.1803442605265417e-05,True,1784,
3,3.1101341269613235e-06,1.176866402205377e-06,True,1785,
2,3.936996330959722e-05,4.922412703962261e-06,True,1786,
3,5.867113437089044e-06,1.6209557095504556e-06,True,1787,
2,2.3412455558888572e-08,2.9289971932690974e-09,True,1788,
3,4.593100528908803e-09,1.4473446684274445e-09,True,1789,
8,0.0006609033549215348,0.0005091963104996303,True,1790,
10,0.001281677955729524,0.001110668004076909,True,1791,
5,3.3141205036105148e-06,1.0189269467109694e-06,True,1792,
3,1.3784454439294808e-06,6.405566366600722e-07,True,1793,
3,6.67278324210408e-08,2.4258746559694037e-08,True,1794,
3,4.2583981350885135e-06,1.348261000284371e-06,True,1795,
6,4.29552163011463e-06,3.240878224209497e-06,True,1796,
5,5.29334671788776e-07,4.924449998157285e-07,True,1797,
7,3.6623100054259854e-06,2.957330858860616e-06,True,1798,
3,5.960015533186592e-07,2.4732589179787386e-07,True,1799,
4,1.0258593349845312e-07,9.663985781691048e-08,True,1800,
3,3.1375769338875032e-06,2.2084491304044553e-06,True,1801,
4,1.4213205468049878e-06,1.172234182221803e-06,True,1802,
5,3.075570261190894e-07,1.9374647888968472e-07,True,1803,
2,7.037425348137517e-06,8.798913526251647e-07,True,1804,
5,2.3792514555411922e-07,4.1286862614459895e-08,True,1805,
2,2.9894180452375926e-07,3.7406061316022904e-08,True,1806,
4,8.342857317031624e-07,6.092804494390828e-07,True,1807,
4,3.013865014543032e-06,8.195273186984651e-07,True,1808,
6,1.153986979921087e-06,8.373537162039574e-07,True,1809,
2,4.769816860618502e-06,5.970632677144854e-07,True,1810,
2,2.4139369585941567e-06,3.0232653109962335e-07,True,1811,
15,7.386900289348377e-06,7.253107082008635e-06,True,1812,
2,1.232318505284747e-06,1.7586018274015342e-07,True,1813,
9,1.9636970838023245e-06,1.7070941404982026e-06,True,1814,
