Cluster ID,Tier,Size,Min Altitude (km),Max Altitude (km),Mean Density
1207,Micro,4,547.8646860839445,548.0743332605697,4.5861681964009674e-11
1208,Micro,4,483.0108733543912,483.4800891357185,3.018743622947472e-11
125,Micro,4,480.0758714747699,674.0440629574609,6.676067627672295e-12
116,Micro,4,322.4010411005709,498.645948482167,3.096147305587151e-12
120,Micro,4,545.2980591246253,560.3722287973314,5.03123937157912e-12
50,Micro,4,581.2377839037664,581.574863822572,8.127386677166271e-12
103,Micro,4,580.9256942699551,581.105881387177,3.096147305587151e-12
106,Micro,4,581.1297253749361,582.3369343867106,5.031239371579121e-12
93,Micro,4,382.02908804007063,677.0898106282167,1.509371811473736e-11
88,Micro,4,557.5013287192444,558.8365359252626,1.1610552395951817e-11
1379,Micro,4,483.05210312131794,483.31778745559416,4.1023951799029754e-11
1365,Micro,4,482.87198887224775,483.351176859593,4.305579846832132e-11
836,Micro,4,547.5791149485344,548.013152313508,6.192294611174303e-11
838,Micro,4,523.3234615291348,529.0209049992859,4.4507117517815296e-11
840,Micro,4,483.18184139320067,488.13302496889327,4.4507117517815296e-11
841,Micro,4,547.7538021679325,548.1011402356438,3.328358353506188e-11
827,Micro,4,566.9871103512012,567.1284858867414,3.1590377977318904e-11
812,Micro,4,547.7212131590805,547.9466436060807,5.635955642201611e-11
28,Micro,4,581.1237719118782,581.3971240150332,4.0636933385831356e-12
1758,Micro,4,483.15021577133143,483.5036949420534,4.2765534658422525e-11
862,Micro,4,363.34001814217584,365.81073573639804,3.279981051856389e-11
867,Micro,4,490.7974406091981,491.3966673279721,4.213662973697514e-11
859,Micro,4,490.54716255741846,567.3769190626526,3.976614195613497e-11
850,Micro,4,566.990392190679,567.2128952854052,3.19773963905173e-11
1386,Micro,4,483.0793524003001,483.74915668116415,4.624870037720807e-11
1378,Micro,4,483.24256025195774,483.34814341167083,4.6055191170608874e-11
48,Micro,4,580.6508851556582,581.5787519464027,5.031239371579121e-12
1800,Micro,4,483.1364046011148,483.43180616023113,5.0892921335588794e-11
1802,Micro,4,482.8679437975129,483.5253261658754,5.0892921335588794e-11
1783,Micro,4,482.90104612174815,484.5696412661429,4.765164212505225e-11
1772,Micro,4,482.7742306275498,483.41056873101553,4.702273720360486e-11
1773,Micro,4,482.8050737502901,484.0116643436244,4.7119491806904456e-11
36,Micro,4,447.1279499173518,447.928183612898,8.707914296963862e-12
42,Micro,4,490.49288310624564,637.2693935355237,7.740368263967878e-13
1762,Micro,4,547.6869627782497,548.1408311886349,5.403744594282574e-11
1763,Micro,4,482.98296254493204,483.0586853362378,5.360205022797756e-11
1752,Micro,4,547.7017054364142,547.8665494694197,3.76375406835438e-11
1744,Micro,4,547.5398630550867,547.6182160528256,4.7167869108554254e-11
61,Micro,4,581.002398522295,581.4323541443376,3.676674925384742e-12
64,Micro,4,499.3696688087089,684.4619888827344,2.1286012725911664e-12
53,Micro,4,470.1037968331836,626.9449494806332,2.9993927022875528e-12
54,Micro,4,515.053623062131,652.5828853538846,2.7091288923887573e-12
2,Micro,3,492.70448488615455,497.3867511193929,5.805276197975908e-13
15,Micro,3,581.0297754662856,581.2795805909233,4.837730164979924e-12
17,Micro,3,580.8969760264727,582.0361957659051,5.2247485781783174e-12
18,Micro,3,489.4387959107682,691.4410872491486,3.676674925384742e-12
4,Micro,3,538.1543746483223,593.573888588693,6.450306886639899e-13
26,Micro,3,580.7756192101594,581.1614856484681,4.837730164979924e-12
30,Micro,3,581.1826916456614,581.4907355556702,8.90142350356306e-12
7,Micro,3,434.40676500776317,533.7324651498394,3.225153443319949e-13
10,Micro,3,578.784972671668,581.3460569998166,4.837730164979924e-12
37,Micro,3,446.8583455827413,447.6848191943718,8.707914296963862e-12
39,Micro,3,581.4564397981391,581.5593711234648,5.2247485781783174e-12
11,Micro,3,443.69478881197887,656.7447088135611,5.805276197975908e-13
1776,Micro,3,482.950901715911,483.36330096456504,5.424708091664155e-11
1780,Micro,3,547.9743110737968,548.1414268888366,4.2185007038624926e-11
1785,Micro,3,482.63021505969294,483.8761459546974,5.179596429971838e-11
1712,Micro,3,483.0215825608196,483.2138358030422,6.134241849194543e-11
1714,Micro,3,483.14885527148095,483.5193400865393,5.360205022797756e-11
1718,Micro,3,554.6858938978976,554.8536498335609,5.837527732409107e-11
1723,Micro,3,482.9317207445055,483.24323368085084,5.70852159467631e-11
1727,Micro,3,547.7965350944008,548.1066745403056,6.256797680040702e-11
1731,Micro,3,547.5694850869561,547.8798277643863,5.153795202425279e-11
1738,Micro,3,547.3486296100234,547.7746669852565,5.573065150056872e-11
77,Micro,3,514.1690732965824,574.7772196074519,1.1610552395951817e-11
121,Micro,3,579.1990602455866,580.7986126794908,5.2247485781783174e-12
122,Micro,3,557.7882582523497,558.1512193258684,1.1610552395951817e-11
123,Micro,3,470.46025385447405,657.7950783125674,7.61136212623508e-12
129,Micro,3,478.9349712549541,687.5948993227883,7.224343713036686e-12
133,Micro,3,581.1556874626242,581.3555001943819,3.483165718785545e-12
137,Micro,3,557.8850757484837,558.4611880053543,1.2578098428947802e-11
161,Micro,3,659.5827340295166,698.8684649791392,7.159840644170287e-12
164,Micro,3,580.780199242943,581.3382217386784,5.805276197975908e-12
166,Micro,3,581.0811480707591,581.3269057309627,5.031239371579121e-12
108,Micro,3,579.6982211342743,581.7175477161892,6.063288473441503e-12
111,Micro,3,580.9552795048021,581.3887728469978,3.096147305587151e-12
117,Micro,3,567.287523650486,571.4403484808561,1.3739153668542984e-11
198,Micro,3,569.417989915316,571.6563636054341,1.5480736527935755e-12
199,Micro,3,569.4953521879138,570.4950221478883,1.3545644461943789e-12
143,Micro,3,580.8834558959883,581.1558884601006,4.6442209583807265e-12
153,Micro,3,392.14310723506475,542.4361322743092,5.482760853643913e-12
1235,Micro,3,483.38606067608765,483.5752633892056,4.283003772728892e-11
1238,Micro,3,588.4866261023078,638.124420212741,4.41846021734833e-11
1239,Micro,3,641.0331609201003,648.7703420983041,3.696025846044662e-11
1252,Micro,3,547.7035672506466,548.0786327292062,3.438013570579066e-11
1257,Micro,3,453.45652928388677,490.82932492252905,4.966736302712721e-11
1258,Micro,3,566.9537384050964,567.0854013764923,3.309007432846268e-11
1125,Micro,3,547.7263999215178,548.0131993170334,4.702273720360486e-11
1126,Micro,3,483.24262205565816,547.8119548219871,4.495863899988009e-11
1127,Micro,3,547.735120620517,548.0250939936275,4.347506841595292e-11
1130,Micro,3,367.59087960691005,367.7528608542662,4.2959043865021724e-11
1100,Micro,3,367.28097863692324,368.2298489842918,4.050792724809856e-11
1111,Micro,3,491.0476825440703,491.3444896952817,4.657121572154007e-11
1112,Micro,3,451.4449257691819,452.4413080771416,4.0378921110365763e-11
1116,Micro,3,482.82196385743003,483.1600013083443,4.5861681964009674e-11
1118,Micro,3,547.714474174072,547.8940599334165,4.5861681964009674e-11
1122,Micro,3,482.86193705907,483.25828716531305,4.876432006299764e-11
1124,Micro,3,483.0505181660159,483.29700168699026,3.6186221634049827e-11
1145,Micro,3,490.9745275003724,492.2352351726135,4.4571620586681694e-11
1147,Micro,3,490.500529343714,491.00806510833183,4.528115434421209e-11
1148,Micro,3,566.8500001402692,567.255249512013,3.870184131983939e-11
1156,Micro,3,547.5798013067134,548.0173897364755,5.534363308737032e-11
1158,Micro,3,454.7657740275767,455.25310695588774,4.637770651494087e-11
1162,Micro,3,483.1664202698255,483.2442235809714,4.179798862542654e-11
1163,Micro,3,566.9229152866444,567.1439296515929,3.018743622947472e-11
1039,Micro,3,455.668382277716,483.5005632745028,5.70852159467631e-11
1041,Micro,3,455.33318616261056,483.30248449220323,5.508562081190473e-11
1042,Micro,3,483.31169937821755,483.5772799353292,4.624870037720806e-11
1048,Micro,3,483.32526726685,486.2312856657682,4.876432006299764e-11
1049,Micro,3,483.3405456723077,483.40626336374135,4.9086835407329625e-11
1051,Micro,3,547.6346277123633,547.8983711687457,4.5861681964009674e-11
1273,Micro,3,490.69998328477794,491.04444967969135,4.3023546933888116e-11
1275,Micro,3,566.9753162144227,567.412916268332,2.863936257668115e-11
1278,Micro,3,367.7361377249705,367.9828115342632,4.8312798580932833e-11
1280,Micro,3,490.2565311174802,491.66041602144486,4.270103158955613e-11
1284,Micro,3,566.5936381765557,567.4952664729385,4.315255307162092e-11
1286,Micro,3,490.26444268711657,492.2826335770311,4.7990283236600845e-11
1288,Micro,3,566.3577290375829,567.4464759439453,2.8832871783280346e-11
1086,Micro,3,567.0255815897426,567.0592212251909,3.625072470291623e-11
1089,Micro,3,490.8978351458944,491.26225461258554,3.979839349056817e-11
1091,Micro,3,497.2215241225548,498.24581150832864,7.817771946607557e-11
1267,Micro,3,483.3151525528776,483.4311690927176,4.2572025451823325e-11
1269,Micro,3,547.5483918701037,547.9374516803362,4.373308069141851e-11
1072,Micro,3,566.8972763381443,567.1117860092949,3.057445464267312e-11
1073,Micro,3,490.6143501461046,490.9831309732804,3.747628301137781e-11
1077,Micro,3,491.0121180661302,492.1780070026014,4.121746100562895e-11
1081,Micro,3,567.0193561567831,567.3793004159676,3.863733825097299e-11
1084,Micro,3,491.1297796259001,491.5237994648665,4.637770651494087e-11
1085,Micro,3,491.1552696556384,491.4918580840146,4.6635718790406466e-11
1323,Micro,3,490.92587716163416,491.3819763523061,4.347506841595292e-11
975,Micro,3,567.0305352364713,567.1635642849197,3.870184131983939e-11
976,Micro,3,567.1221187138856,567.153537548014,3.889535052643858e-11
980,Micro,3,566.9390119482083,567.5731517897984,3.089696998700511e-11
981,Micro,3,491.0048202742422,491.4961394293439,3.483165718785545e-11
984,Micro,3,490.9112741019372,491.0510913087837,4.650671265267367e-11
987,Micro,3,490.64454304839205,491.2779625104936,4.392658989801771e-11
988,Micro,3,491.45138491701147,491.61488341843244,4.734525254793685e-11
1304,Micro,3,483.21795075824764,483.33340631724053,3.7024761529313017e-11
1312,Micro,3,483.2798255575532,483.5764222600013,3.554119094538584e-11
1314,Micro,3,482.99023635744584,483.08499361378045,4.6184197308341676e-11
1315,Micro,3,483.97955488613434,498.35306709942876,4.508764513761289e-11
1321,Micro,3,490.4583661725614,490.7689433623487,4.366857762255211e-11
1322,Micro,3,454.96996313859614,455.58650212256237,3.7669792217977e-11
1023,Micro,3,566.7032329820432,567.4240327818021,4.005640576603377e-11
1027,Micro,3,566.7604262085595,567.109684058318,2.9155387127612344e-11
1032,Micro,3,491.3024237858783,567.081821946836,4.108845486789616e-11
1034,Micro,3,566.6636743087042,567.0775614630301,4.366857762255211e-11
1035,Micro,3,567.0443488945281,567.2575395502615,4.47006267244145e-11
1299,Micro,3,452.41361472815,452.80716202824937,4.392658989801771e-11
1055,Micro,3,367.8056294527538,367.9933298273962,3.631522777178263e-11
1062,Micro,3,490.9034309905814,491.32480649742394,3.502516639445465e-11
1065,Micro,3,490.22439439338723,491.9778127036551,3.6444233909515424e-11
1018,Micro,3,567.0988394825785,567.1707955894619,3.7024761529313017e-11
1019,Micro,3,566.935269087689,567.0694056306342,3.889535052643858e-11
947,Micro,3,483.10400277944655,483.30038982189353,5.0118884509192015e-11
948,Micro,3,453.52478360025304,461.86643416892736,4.592618503287607e-11
952,Micro,3,483.18643121344877,483.42883414728567,3.425112956805786e-11
953,Micro,3,483.2050832710499,483.2774665465997,3.367060194826027e-11
954,Micro,3,304.35498331146596,413.03842709171585,4.889332620073043e-11
958,Micro,3,356.26761697098425,425.0350444142949,4.4249105242349705e-11
960,Micro,3,629.7873793271222,642.8074691635343,5.3150528745912767e-11
1344,Micro,3,483.22226737893374,483.85830788254367,4.1668982487693744e-11
1346,Micro,3,566.8258694511112,567.1233934992533,3.2703055915264284e-11
1347,Micro,3,483.2138178049307,483.485722712677,4.392658989801771e-11
1350,Micro,3,483.23165307509714,483.4944384263214,4.1604479418827346e-11
941,Micro,3,547.6685140836462,548.0472780874027,6.192294611174303e-11
1324,Micro,3,490.845407079122,492.1419326982852,4.3346062278220124e-11
1326,Micro,3,490.629141533101,491.0010679775253,4.5345657413078486e-11
1327,Micro,3,455.1922107359218,455.4547201180765,3.6702246184981015e-11
1328,Micro,3,455.28925828918443,455.3723057527635,3.6186221634049827e-11
1330,Micro,3,547.5875072888452,548.3231747897594,4.43136083112161e-11
1336,Micro,3,469.4520507830288,637.3349362184042,5.72142220844959e-11
992,Micro,3,566.8990580928158,567.0947932058228,2.999392702287553e-11
993,Micro,3,566.8324404943344,567.5619292348885,2.999392702287553e-11
994,Micro,3,498.9282866992103,501.4698718536012,7.901625936133876e-11
995,Micro,3,483.09980101065526,487.31050044221433,7.901625936133876e-11
998,Micro,3,482.9037959765587,483.4008352679694,5.031239371579121e-11
1001,Micro,3,547.8221160010044,547.8576236553472,4.592618503287607e-11
1003,Micro,3,426.19845307913704,446.4996877529146,3.502516639445465e-11
180,Micro,3,353.69663338052015,459.4972491933238,5.869779266842308e-12
183,Micro,3,423.21713217452725,536.3383446208331,3.18000129511347e-11
186,Micro,3,413.8873512470303,605.562114799656,5.740773129109509e-12
191,Micro,3,570.8993983853198,571.9449364207583,2.7091288923887577e-12
1687,Micro,3,547.871701619572,548.119050319951,5.2182982712916775e-11
1688,Micro,3,547.7385544352476,548.1343937171492,5.224748578178317e-11
1695,Micro,3,483.0407870606463,483.50710255530663,4.9796369164860013e-11
1701,Micro,3,482.93899377993773,483.19087221795877,4.818379244320004e-11
1703,Micro,3,483.06896227898727,483.1404537272183,5.805276197975908e-11
173,Micro,3,547.1480979130706,684.6047598978402,6.96633143757109e-12
174,Micro,3,569.1992266561482,575.2562575398265,1.3545644461943789e-12
1676,Micro,3,547.7925107676973,547.9771500390935,4.8441804718665635e-11
1678,Micro,3,367.54393957252614,367.61432029198016,4.295904386502172e-11
1679,Micro,3,483.02727767387034,483.4460490518082,5.805276197975908e-11
1680,Micro,3,480.78468905550613,483.5197732677935,5.805276197975908e-11
1681,Micro,3,454.5595371178538,483.01705018438304,4.321705614048733e-11
1684,Micro,3,540.1276016393499,547.4413809354025,5.966533870141905e-11
1685,Micro,3,483.0853398076836,483.48554488380256,4.392658989801771e-11
206,Micro,3,581.2449457917949,581.3650824525598,3.096147305587151e-12
211,Micro,3,693.5033205129355,697.4930013417788,1.0384994087490235e-11
213,Micro,3,487.2898265512753,533.9594492506254,3.2058025226600294e-11
222,Micro,3,421.2229942175168,507.99427476089915,1.838337462692371e-11
230,Micro,3,604.6864360775268,694.8969602066418,1.5351730390202958e-11
235,Micro,3,549.5304163471469,550.701680226638,5.9987854045751056e-12
1385,Micro,3,483.0892027955074,483.302399784185,4.6184197308341676e-11
846,Micro,3,483.24280067957847,483.52311884930174,3.696025846044662e-11
848,Micro,3,547.8525649750903,547.9853919144264,3.347709274166107e-11
851,Micro,3,567.0514750985243,567.2814722900829,3.212252829546669e-11
853,Micro,3,566.9297947144527,567.1527317726631,3.012293316060833e-11
854,Micro,3,566.8875590666328,567.1607270801738,3.231603750206589e-11
1366,Micro,3,482.87429643816967,483.8811991407331,4.3539571484819304e-11
1377,Micro,3,483.04225921234956,483.250818665009,4.121746100562895e-11
1382,Micro,3,483.0022263344591,483.6930496375887,3.386411115485946e-11
1383,Micro,3,551.6285679334895,637.4107453163481,4.9989878371459207e-11
901,Micro,3,396.08208934263325,444.5547876118459,5.0376896784657606e-11
902,Micro,3,547.785178543943,548.0799700489845,5.5279130018503924e-11
905,Micro,3,566.7527170799086,567.0775097169876,3.231603750206589e-11
964,Micro,3,566.9425483998377,567.2109585721055,2.7155791992753973e-11
908,Micro,3,490.4568793685352,491.1698477567034,3.476715411898905e-11
933,Micro,3,491.0020391225172,567.2348245220874,3.302557125959628e-11
878,Micro,3,490.2705582712563,491.04090811179765,4.3217056140487315e-11
880,Micro,3,451.9479742210414,490.9339383102991,4.3604074553685715e-11
884,Micro,3,566.9453934232592,567.2650895833941,3.276755898413068e-11
897,Micro,3,489.1004362055315,491.8113345017582,2.999392702287553e-11
898,Micro,3,367.69860028779135,424.7350829618676,4.6635718790406466e-11
811,Micro,3,483.1823359158514,483.5876978436066,5.0118884509192015e-11
1398,Micro,3,375.15018365076185,474.6955999171762,4.7151743341337655e-11
1406,Micro,3,382.6686995389713,424.27782382949255,4.328155920935371e-11
1410,Micro,3,450.6268042857954,485.7490552524617,5.4827608536439134e-11
1413,Micro,3,449.7318120621666,555.4316764603891,5.7149719015629504e-11
1416,Micro,3,482.6838424520958,483.21573234465814,3.992739962830097e-11
794,Micro,3,567.0821564065162,567.1980646410017,3.031644236720752e-11
796,Micro,3,490.5988328103032,490.8078651707582,3.676674925384742e-11
799,Micro,3,364.38661968062536,365.79376605059764,3.238054057093229e-11
804,Micro,3,483.0025428210674,483.4844043532684,4.702273720360485e-11
806,Micro,3,483.4635256386157,483.62222512728164,4.373308069141851e-11
810,Micro,3,483.10816917258035,483.46677335662486,5.0118884509192015e-11
825,Micro,3,452.10743030580693,491.61047872208337,3.915336280190418e-11
831,Micro,3,566.4333810754167,567.2697925502872,4.379758376028491e-11
837,Micro,3,511.44442807368563,514.7026335570365,4.489413593101368e-11
780,Micro,3,490.5304852593588,490.64107956680937,3.5992712427450633e-11
786,Micro,3,460.2551033694232,464.1549492088454,4.8248295512066436e-11
789,Micro,3,490.4682522093132,491.073567726667,4.392658989801771e-11
863,Micro,3,363.4307373750303,364.5545455968706,3.044544850494032e-11
813,Micro,3,547.7395571272112,547.9078761746623,5.650468832696551e-11
816,Micro,3,566.9512128142566,567.2548148202337,3.16710068134019e-11
819,Micro,3,490.7570580457021,491.3094704358792,3.18645160200011e-11
821,Micro,3,490.56026436592543,491.11117335449904,3.876634438870579e-11
822,Micro,3,490.5705828953432,491.99827958669886,3.889535052643858e-11
1646,Micro,3,483.1131405909089,494.7083391879974,3.399311729259226e-11
1648,Micro,3,555.1710795256095,555.5208494678448,5.06994121289896e-11
1656,Micro,3,483.09759654010924,483.2171074011447,4.392658989801771e-11
1659,Micro,3,547.6371381205217,547.9129784451155,5.940732642595346e-11
1661,Micro,3,547.7667965972973,548.0899690226438,3.696025846044662e-11
1664,Micro,3,547.6150633329405,547.7494211483552,4.315255307162092e-11
1665,Micro,3,547.7051924967346,547.8713923258456,3.2896565121863484e-11
249,Micro,3,580.742793221334,581.1125593573125,3.676674925384742e-12
252,Micro,3,580.9908948064707,581.323200423847,3.096147305587151e-12
257,Micro,3,583.7386219283472,583.8639566223994,8.127386677166271e-12
261,Micro,3,588.3819705067696,591.6407301848764,1.651278562979814e-11
262,Micro,3,494.5606055652136,585.3311131615322,1.7867350075992518e-11
264,Micro,3,480.0152903460404,559.8013495106389,2.786532575028436e-11
265,Micro,3,486.22358527009004,509.1018050556304,1.760933780052692e-11
294,Micro,3,635.2204126957171,689.2115683299387,1.2836110704413396e-11
296,Micro,3,584.7885802228451,666.3326971133714,2.1995546483442054e-11
237,Micro,3,579.3567373886239,581.1334177894378,8.32089588376547e-12
239,Micro,3,581.3890783992978,581.4988153779525,3.096147305587151e-12
240,Micro,3,558.2693822381422,558.9463183958251,1.2578098428947802e-11
243,Micro,3,488.57996070789545,549.511550548451,4.986087223372641e-11
247,Micro,3,522.2472705774279,560.9160190154463,2.5801227546559594e-12
269,Micro,3,500.89478990742845,503.0682918472225,1.9737939073118085e-11
276,Micro,3,424.7370795447491,476.63827144242634,1.0772012500688628e-11
277,Micro,3,340.8579552777121,446.4616745701702,1.1481546258219018e-11
281,Micro,3,522.4738008532152,552.4077158382348,2.5994736753158788e-11
288,Micro,3,378.57960473800546,404.1598049928593,1.9737939073118085e-11
718,Micro,3,544.9696363566369,548.1161906378809,4.6958234134738455e-11
722,Micro,3,483.3828657904528,483.51918496496603,3.2832062052997086e-11
724,Micro,3,555.3570853333371,556.121105315024,6.585763331259337e-11
725,Micro,3,455.58281643718203,455.859799470054,4.6248700377208073e-11
730,Micro,3,566.948393243812,567.1504770275019,3.5154172532187444e-11
733,Micro,3,490.3419388981145,492.75289737839626,4.2765534658422525e-11
734,Micro,3,490.97325743646826,491.5075751895579,3.8314822906641e-11
1441,Micro,3,367.0060845049834,434.7627351212967,4.024991497263296e-11
1443,Micro,3,547.707099496386,547.932034543218,5.0054381440325604e-11
1444,Micro,3,482.7814659808967,484.9231478500944,4.315255307162092e-11
1448,Micro,3,483.1058479703907,556.6289408458397,4.2249510107491336e-11
717,Micro,3,505.77520396783484,513.9023779940437,7.920976856793796e-11
1422,Micro,3,547.7792297360907,548.1468628496425,4.263652852068973e-11
1424,Micro,3,367.5073382877288,409.6677841120977,3.960488428396898e-11
1431,Micro,3,463.6953087695874,493.9322923906194,4.7538761754536054e-11
1434,Micro,3,547.8115264934208,555.7881667799921,5.960083563255266e-11
1435,Micro,3,547.6226687590369,547.732429474703,5.985884790801825e-11
1436,Micro,3,547.4988827653416,547.9983752688598,4.373308069141851e-11
749,Micro,3,491.08537335507384,491.39991448671094,3.7218270735912216e-11
755,Micro,3,518.2075105177332,518.9185913513825,7.721017343307959e-11
760,Micro,3,483.39093224406054,485.75290986350456,4.205600090089213e-11
762,Micro,3,555.2785963291228,555.4079705947889,6.559962103712776e-11
776,Micro,3,363.7332701577442,364.18310363027825,3.19290190888675e-11
777,Micro,3,490.8669486459214,567.2527061945824,3.373510501712667e-11
779,Micro,3,490.6759137621699,492.4673150229696,3.895985359530498e-11
1421,Micro,3,547.7108760775849,548.0733292433247,3.895985359530498e-11
1474,Micro,3,555.421118418539,555.6351685717078,4.6442209583807267e-11
620,Micro,3,490.48280616673736,491.09411090988294,5.5924160707167914e-11
621,Micro,3,490.7877814255999,491.350459096808,5.534363308737032e-11
622,Micro,3,490.30095058236367,491.3062918757005,5.534363308737032e-11
625,Micro,3,491.18431449871883,491.5880187483337,4.528115434421209e-11
672,Micro,3,490.7806975896703,491.2737973262826,3.8830847457572185e-11
674,Micro,3,490.2512062685685,491.641294426254,3.650873697838182e-11
680,Micro,3,490.55412474335077,490.7830421257801,3.650873697838182e-11
1454,Micro,3,515.5445100570154,519.6670830513965,5.450509319210714e-11
1457,Micro,3,555.373023856395,555.8914759624247,4.708724027247126e-11
1463,Micro,3,547.7364970577257,547.9839297397378,4.373308069141851e-11
1466,Micro,3,367.7769312838782,425.66495736864675,4.373308069141851e-11
1467,Micro,3,555.319686880975,555.350301686991,4.005640576603377e-11
698,Micro,3,490.5206906855898,491.17647634046153,3.302557125959628e-11
700,Micro,3,566.8027600810482,567.1657018951075,3.2832062052997086e-11
707,Micro,3,490.95262062766403,491.18452309897077,4.721624641020405e-11
653,Micro,3,566.8569319371749,567.4561703754142,4.6184197308341676e-11
658,Micro,3,567.0788219605685,567.2829859070611,3.218703136433309e-11
659,Micro,3,567.1112222453681,567.6286089152582,3.212252829546669e-11
663,Micro,3,490.953684758327,491.14733876845054,3.1993522157733896e-11
736,Micro,3,566.8779647554401,567.1546289991261,4.179798862542654e-11
740,Micro,3,490.9501676283637,491.13844076424743,4.2572025451823325e-11
741,Micro,3,364.8434420748679,366.23920402343384,3.921786587077058e-11
745,Micro,3,490.8021544928839,491.3908242741432,3.715376766704581e-11
684,Micro,3,567.0547655365727,567.0967147169747,3.0767963849272314e-11
691,Micro,3,483.299316721186,547.954512512627,3.231603750206589e-11
695,Micro,3,483.1142706272257,483.40859588742256,4.005640576603377e-11
697,Micro,3,483.01516763800197,483.28247387454377,4.005640576603377e-11
1496,Micro,3,483.67430897857156,485.24993899179066,3.760528914911061e-11
1502,Micro,3,547.7589485474368,548.0107809436852,5.140894588651998e-11
1504,Micro,3,554.8856213433687,555.3192101124404,5.115093361105439e-11
1514,Micro,3,413.73390608213845,466.7898574614115,5.418257784777515e-11
571,Micro,3,567.006074525836,567.2242858285737,4.508764513761289e-11
580,Micro,3,364.59087164428087,364.9206374373166,3.2187031364333096e-11
581,Micro,3,490.8216476851199,491.60953705401437,4.121746100562895e-11
1488,Micro,3,555.1718960535144,555.6275551441908,5.108643054218799e-11
1489,Micro,3,483.1161118380604,483.2559833103372,5.0892921335588794e-11
611,Micro,3,490.41894594979846,491.4769203376202,3.715376766704582e-11
616,Micro,3,490.7552790649859,490.9599739678595,2.7091288923887575e-11
557,Micro,3,483.3080672275098,483.76468758440575,4.005640576603377e-11
564,Micro,3,567.0512440608377,567.211311769193,3.231603750206589e-11
568,Micro,3,567.0255713438494,567.2072927192943,2.8252344163482754e-11
627,Micro,3,474.14800358090736,478.78523903727813,6.237446759380781e-11
641,Micro,3,566.9246373978034,567.1695711401356,2.954240554081074e-11
590,Micro,3,405.3676712705735,422.29575548656845,5.0763915197856e-11
595,Micro,3,566.46458873587,566.9750549055188,3.6379730840649026e-11
605,Micro,3,411.6958902643528,462.79732806377115,4.7474258685669643e-11
1543,Micro,3,547.763831708896,548.2611947137509,4.8699816994131226e-11
1545,Micro,3,436.56005422202963,452.628581229073,6.527710569279576e-11
493,Micro,3,490.73646741968764,490.99302265411336,3.102597612473791e-11
497,Micro,3,490.45856436205,490.96969175889905,4.2185007038624926e-11
499,Micro,3,490.78780568434206,491.31025351286866,4.179798862542654e-11
501,Micro,3,490.79687287030276,491.10679148531335,3.6766749253847426e-11
1527,Micro,3,547.8283813843439,547.9715484576002,3.889535052643858e-11
1530,Micro,3,547.103212206291,547.7568291543889,5.760124049769429e-11
1531,Micro,3,547.6294557667737,548.0310826423942,5.73432282222287e-11
1538,Micro,3,479.41316199180017,483.46644269288424,4.1991497832025745e-11
1541,Micro,3,349.88198390150444,367.3412347797081,5.4311583985507945e-11
1542,Micro,3,547.7698100541709,548.1800961559229,4.940935075166162e-11
551,Micro,3,567.0399307422973,567.0656599258901,4.740975561680326e-11
1519,Micro,3,482.677871572366,483.2481922630565,3.5799203220851434e-11
1520,Micro,3,461.299410469478,483.136403830749,4.063693338583137e-11
527,Micro,3,566.9399786605295,567.220294818121,2.8252344163482754e-11
532,Micro,3,491.0104708089996,492.42316889735497,5.6117669913767114e-11
533,Micro,3,566.7666846351568,567.3486954953996,4.5797178895143276e-11
534,Micro,3,490.5948248255206,492.526331250676,4.650671265267367e-11
536,Micro,3,507.50426970518845,510.77449245642777,3.715376766704581e-11
539,Micro,3,547.4522848470165,547.8794098070617,4.41200991046169e-11
327,Micro,3,581.5871515007959,583.1558605429465,1.2965116842146195e-11
1617,Micro,3,555.1528902534358,555.5372157725021,5.0892921335588794e-11
1619,Micro,3,555.2325951085492,555.5695399358813,5.127993974878719e-11
1636,Micro,3,482.8378798765261,483.8314975122204,4.1668982487693744e-11
1637,Micro,3,482.4042463865336,483.4237766431701,4.283003772728892e-11
1639,Micro,3,455.04539851662145,455.46946123495235,5.72142220844959e-11
311,Micro,3,489.7654764259979,499.2827522149393,1.3094122979878994e-11
313,Micro,3,631.5231890813205,639.2679702268271,5.095742440445519e-11
314,Micro,3,557.000783215099,557.7726585162524,1.954442986651889e-11
315,Micro,3,350.9799545955695,413.9159876173595,2.405964468716682e-11
317,Micro,3,648.7274610445955,650.5650089640003,2.5607718339960395e-11
319,Micro,3,523.7982656983044,531.0455074573541,2.206004955230845e-11
322,Micro,3,557.6532478433205,557.8486909207451,1.954442986651889e-11
351,Micro,3,572.0623356919205,572.580331181543,1.947992679765249e-11
353,Micro,3,512.3845210524677,513.7724736948106,1.3029619911012594e-11
360,Micro,3,570.4527114520008,571.6183330680886,2.0124957486316484e-11
300,Micro,3,557.7071475204732,557.830735080272,1.947992679765249e-11
306,Micro,3,553.6440085738385,600.0870396978054,7.1598406441702866e-12
309,Micro,3,456.6380884721158,499.53822056508994,1.4513190494939773e-11
371,Micro,3,554.2609838546458,555.2462128854925,4.3539571484819304e-11
372,Micro,3,350.58960532084296,427.76309231511317,8.25639281489907e-11
377,Micro,3,516.8610014096796,528.3209264603322,4.6184197308341676e-11
383,Micro,3,534.3789059127383,572.0789933369514,6.043937552781585e-11
385,Micro,3,517.4296693465719,524.4218531650193,6.98568235823101e-11
